ClassNumber,Mnemonic,Number,Section,Title
22384,SANS,4993,1,Independent Study In Sanskrit
10680,SANS,8993,1,Independent Study in Sanskrit
14855,SARC,1500,1,SARC Advising Seminars
14856,SARC,1500,2,SARC Advising Seminars
14857,SARC,1500,3,SARC Advising Seminars
14858,SARC,1500,4,SARC Advising Seminars
14750,SARC,5555,2,Visualization Elective
14751,SARC,5555,3,Visualization Elective
14752,SARC,5555,4,Visualization Elective
20350,SARC,5711,1,CPT Internship
21215,SARC,5993,1,Independent Study: School of Architecture
19665,SARC,6100,1,Urbanizing Worlds
19666,SARC,6710,100,Design Computation 1
20188,SARC,6710,101,Design Computation 1
20189,SARC,6710,102,Design Computation 1
20190,SARC,6710,103,Design Computation 1
20191,SARC,6710,104,Design Computation 1
19442,SARC,8120,1,"Ethics, Politics, & Aesthetics"
14765,SARC,9911,1,Research Colloquium I
14783,SARC,9913,1,Research Colloquium III
22269,SARC,9993,2,Advanced Independent Research
14888,SARC,9993,6,Advanced Independent Research
22213,SARC,9993,8,Advanced Independent Research
14866,SARC,9998,1,Non-Topical Doctoral Prep
14867,SARC,9998,2,Non-Topical Doctoral Prep
14868,SARC,9998,3,Non-Topical Doctoral Prep
14931,SARC,9998,4,Non-Topical Doctoral Prep
14968,SARC,9998,5,Non-Topical Doctoral Prep
21473,SARC,9998,6,Non-Topical Doctoral Prep
21800,SARC,9998,7,Non-Topical Doctoral Prep
22024,SARC,9998,8,Non-Topical Doctoral Prep
22039,SARC,9998,9,Non-Topical Doctoral Prep
12679,SAST,2050,1,Classics of Indian Literature
22233,SAST,4993,1,Independent Study
17804,SATR,3300,1,Literature & Society in South Asia: Breaking the Cast(e)
17805,SATR,7300,1,Literature & Society in South Asia: Breaking the Cast(e)
11965,SLAV,2360,1,Dracula
12415,SLAV,2360,2,Dracula
20140,SLAV,5300,1,Culture and Identity
20139,SLAV,5610,1,Polish Literature
10681,SLAV,8998,1,"Non-Topical Research, Preparation for Research"
10682,SLAV,8999,1,Non-Topical Research
10683,SLAV,9998,1,"Non-Topical Research, Preparation for Doctoral Research"
10684,SLAV,9999,1,Non-Topical Research
13537,SLTR,3300,1,Facing Evil in the Twentieth Century: Humanity in Extremis
10685,SOC,1010,100,Introductory Sociology
10686,SOC,1010,101,Introductory Sociology
10690,SOC,1010,102,Introductory Sociology
10691,SOC,1010,103,Introductory Sociology
10688,SOC,1010,104,Introductory Sociology
10687,SOC,1010,105,Introductory Sociology
10692,SOC,1010,106,Introductory Sociology
10693,SOC,1010,107,Introductory Sociology
10689,SOC,1010,108,Introductory Sociology
11536,SOC,1010,109,Introductory Sociology
11537,SOC,1010,110,Introductory Sociology
12780,SOC,1010,111,Introductory Sociology
12781,SOC,1010,113,Introductory Sociology
18186,SOC,1010,200,Introductory Sociology
10694,SOC,2052,100,Sociology of the Family
10698,SOC,2052,101,Sociology of the Family
10695,SOC,2052,102,Sociology of the Family
12366,SOC,2052,103,Sociology of the Family
10696,SOC,2052,104,Sociology of the Family
10697,SOC,2052,105,Sociology of the Family
11968,SOC,2052,106,Sociology of the Family
14342,SOC,2052,107,Sociology of the Family
14343,SOC,2052,108,Sociology of the Family
14344,SOC,2052,109,Sociology of the Family
14328,SOC,2230,2,Criminology
12043,SOC,2230,100,Criminology
18207,SOC,2230,101,Criminology
18208,SOC,2230,102,Criminology
18209,SOC,2230,103,Criminology
18210,SOC,2230,104,Criminology
18211,SOC,2230,105,Criminology
18212,SOC,2230,106,Criminology
18213,SOC,2230,107,Criminology
18214,SOC,2230,108,Criminology
18215,SOC,2230,109,Criminology
20619,SOC,2230,110,Criminology
20620,SOC,2230,111,Criminology
20621,SOC,2230,112,Criminology
12148,SOC,2320,100,Gender and Society
12149,SOC,2320,101,Gender and Society
12150,SOC,2320,102,Gender and Society
12151,SOC,2320,103,Gender and Society
12152,SOC,2320,104,Gender and Society
12153,SOC,2320,105,Gender and Society
12154,SOC,2320,106,Gender and Society
13309,SOC,2442,100,Systems of Inequality
13310,SOC,2442,101,Systems of Inequality
13311,SOC,2442,102,Systems of Inequality
13312,SOC,2442,103,Systems of Inequality
13296,SOC,2595,100,Special Topics in Sociology
13297,SOC,2595,101,Special Topics in Sociology
13298,SOC,2595,102,Special Topics in Sociology
13299,SOC,2595,103,Special Topics in Sociology
18197,SOC,2900,100,Economy & Society
10699,SOC,3020,100,Introduction to Social Theory
10701,SOC,3020,101,Introduction to Social Theory
10700,SOC,3020,102,Introduction to Social Theory
10702,SOC,3020,103,Introduction to Social Theory
10703,SOC,3120,100,Sociology Research Workshop
10706,SOC,3120,101,Sociology Research Workshop
10705,SOC,3120,102,Sociology Research Workshop
10704,SOC,3120,103,Sociology Research Workshop
11658,SOC,3120,104,Sociology Research Workshop
18196,SOC,3310,1,Sociology of Self
13125,SOC,3410,1,Race and Ethnic Relations
18190,SOC,3440,1,Chinese Society
10707,SOC,3470,1,Sociology of Development
18194,SOC,3559,1,New Course in Sociology
12427,SOC,3640,1,Human Society in History
14298,SOC,3700,100,Health and Society
18204,SOC,3700,101,Health and Society
18205,SOC,3700,102,Health and Society
18206,SOC,3700,103,Health and Society
21708,SOC,3710,1,"Organizations, Institutions, Markets"
18187,SOC,3820,1,Social Movements
12859,SOC,4052,1,Sociology of Religious Behavior
18189,SOC,4057,1,Family Policy
18201,SOC,4070,1,Sociology of Art
11861,SOC,4140,1,Sociology of Consumption
18202,SOC,4230,1,Deviance and Social Control
18188,SOC,4350,1,Comparative Gender Stratification
18191,SOC,4559,1,New Course in Sociology
18203,SOC,4660,1,Sociology of Power and Authority
12529,SOC,5020,100,Introduction to Statistics
12530,SOC,5020,101,Introduction to Statistics
10871,SOC,5030,1,Classical Sociological Theory
18217,SOC,5056,1,Sociology of Culture
12466,SOC,5140,1,Qualitative Methods
12645,SOC,7980,1,Graduate Research Workshop
10872,SOC,8030,1,Sociological Issues
12760,SOC,8031,1,Sociology ProSeminar
18216,SOC,8710,1,Sociology of Organizations
10715,SOC,8998,1,"Non-Topical Research, Preparation for Research"
10716,SOC,8999,1,Non-Topical Research
12002,SOC,8999,2,Non-Topical Research
12003,SOC,8999,3,Non-Topical Research
12010,SOC,8999,4,Non-Topical Research
13132,SOC,8999,6,Non-Topical Research
21825,SOC,9010,1,Directed Reading
22272,SOC,9010,4,Directed Reading
10717,SOC,9998,1,"Non-Topical Research, Preparation for Doctoral Research"
11832,SOC,9998,2,"Non-Topical Research, Preparation for Doctoral Research"
13166,SOC,9998,3,"Non-Topical Research, Preparation for Doctoral Research"
11833,SOC,9998,5,"Non-Topical Research, Preparation for Doctoral Research"
11960,SOC,9998,11,"Non-Topical Research, Preparation for Doctoral Research"
10718,SOC,9999,1,Non-Topical Research
11829,SOC,9999,2,Non-Topical Research
11830,SOC,9999,4,Non-Topical Research
11831,SOC,9999,5,Non-Topical Research
11956,SOC,9999,10,Non-Topical Research
12762,SOC,9999,15,Non-Topical Research
12805,SOC,9999,16,Non-Topical Research
12815,SOC,9999,17,Non-Topical Research
13143,SOC,9999,18,Non-Topical Research
10721,SPAN,1010,1,Elementary Spanish
10719,SPAN,1010,2,Elementary Spanish
10720,SPAN,1010,3,Elementary Spanish
12136,SPAN,1010,4,Elementary Spanish
12743,SPAN,1010,5,Elementary Spanish
12746,SPAN,1010,6,Elementary Spanish
10723,SPAN,1060,2,Accelerated Elementary Spanish
12232,SPAN,1060,6,Accelerated Elementary Spanish
12233,SPAN,1060,7,Accelerated Elementary Spanish
12047,SPAN,1060,8,Accelerated Elementary Spanish
12106,SPAN,1060,9,Accelerated Elementary Spanish
12107,SPAN,1060,10,Accelerated Elementary Spanish
12580,SPAN,1060,11,Accelerated Elementary Spanish
12581,SPAN,1060,12,Accelerated Elementary Spanish
12672,SPAN,1060,14,Accelerated Elementary Spanish
12673,SPAN,1060,15,Accelerated Elementary Spanish
12744,SPAN,1060,17,Accelerated Elementary Spanish
12745,SPAN,1060,18,Accelerated Elementary Spanish
10732,SPAN,2010,1,Intermediate Spanish
10730,SPAN,2010,2,Intermediate Spanish
10729,SPAN,2010,3,Intermediate Spanish
10731,SPAN,2010,4,Intermediate Spanish
10728,SPAN,2010,5,Intermediate Spanish
12582,SPAN,2010,6,Intermediate Spanish
10736,SPAN,2010,7,Intermediate Spanish
12321,SPAN,2010,8,Intermediate Spanish
10733,SPAN,2010,9,Intermediate Spanish
12583,SPAN,2010,10,Intermediate Spanish
10726,SPAN,2010,11,Intermediate Spanish
10734,SPAN,2010,12,Intermediate Spanish
10735,SPAN,2010,13,Intermediate Spanish
12322,SPAN,2010,14,Intermediate Spanish
10738,SPAN,2010,15,Intermediate Spanish
12584,SPAN,2010,16,Intermediate Spanish
10737,SPAN,2010,17,Intermediate Spanish
12323,SPAN,2010,19,Intermediate Spanish
10725,SPAN,2010,20,Intermediate Spanish
10727,SPAN,2010,21,Intermediate Spanish
12108,SPAN,2010,24,Intermediate Spanish
12675,SPAN,2010,26,Intermediate Spanish
12676,SPAN,2010,27,Intermediate Spanish
12585,SPAN,2020,1,Advanced Intermediate Spanish
10956,SPAN,2020,2,Advanced Intermediate Spanish
10957,SPAN,2020,3,Advanced Intermediate Spanish
10958,SPAN,2020,4,Advanced Intermediate Spanish
10960,SPAN,2020,6,Advanced Intermediate Spanish
12234,SPAN,2020,7,Advanced Intermediate Spanish
10961,SPAN,2020,9,Advanced Intermediate Spanish
10962,SPAN,2020,10,Advanced Intermediate Spanish
10963,SPAN,2020,11,Advanced Intermediate Spanish
10964,SPAN,2020,13,Advanced Intermediate Spanish
10965,SPAN,2020,15,Advanced Intermediate Spanish
10966,SPAN,2020,16,Advanced Intermediate Spanish
10967,SPAN,2020,17,Advanced Intermediate Spanish
10968,SPAN,2020,18,Advanced Intermediate Spanish
11990,SPAN,2020,19,Advanced Intermediate Spanish
11991,SPAN,2020,20,Advanced Intermediate Spanish
11992,SPAN,2020,21,Advanced Intermediate Spanish
11993,SPAN,2020,22,Advanced Intermediate Spanish
12109,SPAN,2020,23,Advanced Intermediate Spanish
12747,SPAN,2020,31,Advanced Intermediate Spanish
12748,SPAN,2020,33,Advanced Intermediate Spanish
12749,SPAN,2020,34,Advanced Intermediate Spanish
12750,SPAN,2020,35,Advanced Intermediate Spanish
13289,SPAN,3000,2,Phonetics
10742,SPAN,3010,1,Grammar and Composition I
10739,SPAN,3010,4,Grammar and Composition I
10743,SPAN,3010,5,Grammar and Composition I
10744,SPAN,3010,6,Grammar and Composition I
10745,SPAN,3010,7,Grammar and Composition I
12587,SPAN,3010,9,Grammar and Composition I
12588,SPAN,3010,10,Grammar and Composition I
18287,SPAN,3010,11,Grammar and Composition I
12190,SPAN,3010,12,Grammar and Composition I
18288,SPAN,3010,13,Grammar and Composition I
10747,SPAN,3020,1,Grammar and Composition II
10748,SPAN,3020,2,Grammar and Composition II
13796,SPAN,3030,1,Cultural Conversations
20013,SPAN,3030,3,Cultural Conversations
20683,SPAN,3030,501,Cultural Conversations
10750,SPAN,3040,1,Business Spanish
10749,SPAN,3040,2,Business Spanish
20636,SPAN,3040,4,Business Spanish
12873,SPAN,3050,1,Spanish for Medical Professionals
12875,SPAN,3050,2,Spanish for Medical Professionals
20305,SPAN,3200,1,Introduction to Hispanic Linguistics
10752,SPAN,3300,1,Texts and Interpretation
10753,SPAN,3300,2,Texts and Interpretation
10751,SPAN,3300,3,Texts and Interpretation
10754,SPAN,3300,5,Texts and Interpretation
12191,SPAN,3300,6,Texts and Interpretation
12235,SPAN,3300,7,Texts and Interpretation
12520,SPAN,3300,8,Texts and Interpretation
21740,SPAN,3300,9,Texts and Interpretation
18290,SPAN,3400,1,Survey of Spanish Literature I (Middle Ages to 1700)
20297,SPAN,3410,1,Survey of Spanish Literature II (1700 to Present)
18291,SPAN,3420,1,Survey of Latin American Literature I (Colonial to 1900)
12589,SPAN,3430,1,Survey of Latin American Literature II (1900 to Present)
13290,SPAN,3430,3,Survey of Latin American Literature II (1900 to Present)
12193,SPAN,4040,3,Translation from Spanish to English
11705,SPAN,4040,4,Translation from Spanish to English
18292,SPAN,4319,1,Borges
20300,SPAN,4413,1,Modern Spanish Literature
20014,SPAN,4420,1,Spanish Contemporary Poetry
12590,SPAN,4500,2,Special Topics Seminar: Literature
20299,SPAN,4510,1,Special Topics Seminar: Literature
13904,SPAN,4520,1,Special Topics Seminar: Culture and Civilization
14334,SPAN,4530,1,Special Topics Seminar: Language
21782,SPAN,4600,1,Literature and Cinema
20015,SPAN,4700,1,Spanish Culture and Civilization
18293,SPAN,4711,1,1492 and the Aftermath
12765,SPAN,4800,1,Language House - Casa Bolívar
11897,SPAN,4980,1,Distinguished majors colloquium
18294,SPAN,5650,1,Realism and Generation of 1898
10893,SPAN,7220,1,History of the Language
20199,SPAN,7559,2,New Course in Spanish
12877,SPAN,7850,1,Themes and Genres
10755,SPAN,8210,1,Teaching Foreign Languages
13295,SPAN,8560,1,Seminars: Spanish America: Modern Period
10756,SPAN,8998,1,"Non-Topical Research, Preparation for Research"
10757,SPAN,9998,1,"Non-Topical Research, Preparation for Doctoral Research"
11035,SPAN,9999,1,Non-Topical Research
12512,SPAN,9999,2,Non-Topical Research
12791,SPAN,9999,3,Non-Topical Research
20358,SPAN,9999,5,Non-Topical Research
20453,SPAN,9999,6,Non-Topical Research
20546,SPAN,9999,7,Non-Topical Research
12821,STAT,1100,1,Chance: An Introduction to Statistics
13478,STAT,1100,2,Chance: An Introduction to Statistics
13043,STAT,1100,3,Chance: An Introduction to Statistics
20164,STAT,1601,1,Introduction to Data Science with R
20165,STAT,1601,2,Introduction to Data Science with R
21620,STAT,1601,3,Introduction to Data Science with R
12370,STAT,2020,1,Statistics for Biologists
12527,STAT,2020,2,Statistics for Biologists
12528,STAT,2020,3,Statistics for Biologists
13042,STAT,2020,4,Statistics for Biologists
13045,STAT,2020,101,Statistics for Biologists
13046,STAT,2020,102,Statistics for Biologists
13047,STAT,2020,103,Statistics for Biologists
13048,STAT,2020,104,Statistics for Biologists
10758,STAT,2120,1,Introduction to Statistical Analysis
10759,STAT,2120,2,Introduction to Statistical Analysis
12261,STAT,2120,3,Introduction to Statistical Analysis
10760,STAT,2120,101,Introduction to Statistical Analysis
10761,STAT,2120,102,Introduction to Statistical Analysis
10762,STAT,2120,103,Introduction to Statistical Analysis
10763,STAT,2120,104,Introduction to Statistical Analysis
10764,STAT,2120,105,Introduction to Statistical Analysis
12298,STAT,2120,106,Introduction to Statistical Analysis
21618,STAT,2559,1,New Course in Statistics
13116,STAT,3080,1,From Data to Knowledge
13479,STAT,3080,2,From Data to Knowledge
17928,STAT,3080,3,From Data to Knowledge
12224,STAT,3120,1,Introduction to Mathematical Statistics
12425,STAT,3120,2,Introduction to Mathematical Statistics
12992,STAT,3220,1,Introduction to Regression Analysis
12993,STAT,3220,2,Introduction to Regression Analysis
17929,STAT,3220,3,Introduction to Regression Analysis
13861,STAT,3480,1,Nonparametric and Rank-Based Statistics
20150,STAT,4220,1,Applied Analytics for Business
21614,STAT,4220,2,Applied Analytics for Business
21616,STAT,4220,3,Applied Analytics for Business
13480,STAT,4310,1,Data Visualization and Presentation
21859,STAT,4559,1,New Course in Statistics
14405,STAT,4993,3,Independent Study
12223,STAT,5120,1,Applied Linear Models
20508,STAT,5140,1,Survival Analysis and Reliability Theory
12371,STAT,5170,1,Applied Time Series
12995,STAT,5330,1,Data Mining
12369,STAT,5430,1,Statistical Computing with SAS and R
17934,STAT,5630,1,Statistical Machine Learning
12522,STAT,6021,1,Linear Models for Data Science
20215,STAT,6021,2,Linear Models for Data Science
13055,STAT,6120,1,Linear Models
11828,STAT,6190,1,Introduction to Mathematical Statistics
12478,STAT,6510,1,Advanced Data Experience
20166,STAT,7995,1,Statistical Consulting
11034,STAT,9999,1,Non-Topical Research
11852,STAT,9999,3,Non-Topical Research
12304,STAT,9999,4,Non-Topical Research
12305,STAT,9999,5,Non-Topical Research
12306,STAT,9999,6,Non-Topical Research
12989,STAT,9999,7,Non-Topical Research
21959,STAT,9999,8,Non-Topical Research
17040,STS,1499,1,Introduction to Technical Communications for Non-Native Speakers
16512,STS,1500,1,"Science, Technology, and Contemporary Issues"
16589,STS,1500,2,"Science, Technology, and Contemporary Issues"
16671,STS,1500,101,"Science, Technology, and Contemporary Issues"
16672,STS,1500,102,"Science, Technology, and Contemporary Issues"
16673,STS,1500,103,"Science, Technology, and Contemporary Issues"
16674,STS,1500,104,"Science, Technology, and Contemporary Issues"
16945,STS,1500,105,"Science, Technology, and Contemporary Issues"
16675,STS,1500,106,"Science, Technology, and Contemporary Issues"
16676,STS,1500,107,"Science, Technology, and Contemporary Issues"
